ClaveLocRes,FECHA,POB_TOTAL_INEGI,POB_MASCULINA_INEGI,POB_FEMENINA_INEGI,AMBITO,TOTAL DE VIVIENDAS HABITADAS,Hombres_ingresos,Mujeres_Ingresos,Total_INgresos_COVID,Hombres_MIGRANTE_SI,Mujeres_MIGRANTE_SI,Hombres_MIGRANTE_NO,Mujeres_MIGRANTE_NO,Hombres_MIGRANTE_NOESPECIFICO,Mujeres_MIGRANTE_NOESPECIFICO,Hombres_Recuperadas,Mujeres_Recuperadas,Total_Recuperados,Hombres_defuncion,Mujeres_defuncion,Total_Defunciones,Hombres_Tres_complicaciones,Mujeres_Tres_complicaciones,Total_Tres_complicaciones,Hombres_Mayor_cuatro_comorbilidades,Mujeres_Maayor_cuatro_comorbilidades,Total_mayor_cuatro_comorbilidades,Hombres_Ambulatorio,Mujeres_Ambulatorio,Total_ambulatorio,Hombres_Hospitalizado,Mujeres_Hospitalizado,Total_hospitalizado,Hombres_Intubado_SI,Mujeres_Intubado_SI,Hombres_Intubado_NO,Mujeres_Intubado_NO,Hombres_Intubado_NO_APLICA,Mujeres_Intubado_NO_APLICA,Hombres_Intubado_NOESPECIFICO,Mujeres_Intubado_NOESPECIFICO,Hombres_UCI_SI,Mujeres_UCI_SI,Hombres_UCI_NO,Mujeres_UCI_NO,Hombres_UCI_NO_APLICA,Mujeres_UCI_NO_APLICA,Hombres_UCI_NOESPECIFICO,Mujeres_UCI_NOESPECIFICO,Hombres_Neumonia_SI,Mujeres_Neumonia_SI,Hombres_Neumonia_NO,Mujeres_Neumonia_NO,Hombres_Neumonia_NOESPECIFICO,Mujeres_Neumonia_NOESPECIFICO,Hombres_Diabetes_SI,Mujeres_Diabetes_SI,Hombres_Diabetes_NO,Mujeres_Diabetes_NO,Hombres_EPOC_SI,Mujeres_EPOC_SI,Hombres_EPOC_NO,Mujeres_EPOC_NO,Hombres_ASMA_SI,Mujeres_ASMA_SI,Hombres_ASMA_NO,Mujeres_ASMA_NO,Hombres_INMUSUPR_SI,Mujeres_INMUSUPR_SI,Hombres_INMUSUPR_NO,Mujeres_INMUSUPR_NO,Hombres_HIPERTENSION_SI,Mujeres_HIPERTENSION_SI,Hombres_HIPERTENSION_NO,Mujeres_HIPERTENSION_NO,Hombres_OTRAS_COM_SI,Mujeres_OTRAS_COM_SI,Hombres_OTRAS_COM_NO,Mujeres_OTRAS_COM_NO,Hombres_CARDIOVASCULAR_SI,Mujeres_CARDIOVASCULAR_SI,Hombres_CARDIOVASCULAR_NO,Mujeres_CARDIOVASCULAR_NO,Hombres_OBESIDAD_SI,Mujeres_OBESIDAD_SI,Hombres_OBESIDAD_NO,Mujeres_OBESIDAD_NO,Hombres_RENAL_CRONICA_SI,Mujeres_RENAL_CRONICA_SI,Hombres_RENAL_CRONICA_NO,Mujeres_RENAL_CRONICA_NO,Hombres_TABAQUISMO_SI,Mujeres_TABAQUISMO_SI,Hombres_TABAQUISMO_NO,Mujeres_TABAQUISMO_NO,Hombres_OTRO_CASO_SI,Mujeres_OTRO_CASO_SI,Hombres_OTRO_CASO_NO,Mujeres_OTRO_CASO_NO,Hombres_OTRO_CASO_NOESPECIFICO,Mujeres_OTRO_CASO_NOESPECIFICO,Hombres_TOMA_MUESTRA_LAB_SI,Mujeres_TOMA_MUESTRA_LAB_SI,Hombres_TOMA_MUESTRA_LAB_NO,Mujeres_TOMA_MUESTRA_LAB_NO,Hombres_TOMA_MUESTRA_ANTIGENO_SI,Mujeres_TOMA_MUESTRA_ANTIGENO_SI,Hombres_TOMA_MUESTRA_ANTIGENO_NO,Mujeres_TOMA_MUESTRA_ANTIGENO_NO,Hombres_COVID19_POSITIVO,Mujeres_COVID19_POSITIVO,Hombres_COVID19_NEGATIVO,Mujeres_COVID19_NEGATIVO,Hombres_COVID19_NO_ADECUADO,Mujeres_COVID19_NO_ADECUADO,Hombres_COVID19_NO_APLICA,Mujeres_COVID19_NO_APLICA,Hombres_ANTIGENO_POSITIVO,Mujeres_ANTIGENO_POSITIVO,Hombres_ANTIGENO_NEGATIVO,Mujeres_ANTIGENO_NEGATIVO,Hombres_ANTIGENO_NO_APLICA,Mujeres_ANTIGENO_NO_APLICA,Temperatura Promedio,Humedad relativa Promedio,PM25 Promedio,PM10 Promedio,O3 Promedio,SO2 Promedio,CO Promedio,NO2 Promedio,NOX Promedio,NO Promedio,Temperatura Máxima,Humedad relativa Máxima,PM25 Máxima,PM10 Máxima,O3 Máxima,NO Máxima,NOX Máxima,NO2 Máxima,CO Máxima,SO2 Máxima,Temperatura Minima,Humedad relativa Minima,NOM_ENT,NOM_MUN,NOM_LOC,LAT_DECIMAL,LON_DECIMAL,ALTITUD
090040054,01/08/2022,1233,585,648,Rural,323,1,2,3,0,0,0,0,1,2,1,2,3,0,0,0,0,0,0,1,2,3,1,2,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,2,1,0,0,0,1,2,0,0,1,2,0,0,1,2,0,1,1,1,0,0,1,2,0,0,1,2,0,0,1,2,0,0,1,2,0,0,1,2,0,0,1,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,13.19196,73.67743,12.00225,18.34314,27.18546,1.4605,0.24206,18.8348,27.52772,8.7172,21.08011,91.26679,54.01566,71.68451,102.14712,108.81484,136.74441,136.74441,0.98706,9.99564,6.3403,30.9738,Ciudad de México,Cuajimalpa de Morelos,Puerto las Cruces (Monte las Cruces),19.294861,99.347621,3200
090110139,01/08/2022,,,,Rural,,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16.56518,61.97383,16.17922,26.27579,29.70108,1.31145,0.29875,14.48737,19.99973,5.33218,24.90518,85.64984,59.82937,80.29164,95.03312,68.05685,88.25226,88.25226,1.47695,7.78996,10.52977,21.31257,Ciudad de México,Tláhuac,El Ejido,19.250278,98.995833,2237
090090324,01/08/2022,,,,Rural,,1,1,2,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,16.52163,65.03797,16.15549,26.12204,32.29597,1.39085,0.30689,15.18228,25.84396,7.99133,24.91584,89.05035,61.24598,88.94778,110.73419,100.27294,125.4713,125.4713,1.37544,10.74655,10.24663,23.52764,Ciudad de México,Milpa Alta,Tequimilpa,19.194672,99.052653,2519
090090330,01/08/2022,,,,Rural,,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16.42342,64.29316,17.07118,26.10362,36.44406,1.2343,0.2485,10.80351,25.36383,7.89553,25.32738,88.43549,67.08104,97.63727,112.42471,97.95463,122.51694,122.51694,1.04869,7.11384,9.86431,23.17157,Ciudad de México,Milpa Alta,La Concepción,19.183856,99.020042,2483
090120103,01/08/2022,,,,Rural,,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.62011,69.88975,14.6929,24.52433,31.19827,1.50041,0.33644,17.50943,25.293,7.75271,23.46087,91.49156,54.55181,81.07032,114.33576,90.53578,116.62755,116.62755,1.25049,14.12524,9.23543,26.46193,Ciudad de México,Tlalpan,Ampliación las Cruces,19.193611,99.233055,3339
090120141,01/08/2022,,,,Rural,,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15.74398,69.51615,14.72973,24.61332,31.65221,1.43654,0.33843,17.05297,24.37611,7.36111,23.60868,91.37445,54.16586,80.59255,113.61811,83.84081,109.3808,109.3808,1.19624,13.28526,9.37555,26.18532,Ciudad de México,Tlalpan,El Paraíso,19.207686,99.215675,3051
090100002,01/08/2022,,,,Rural,,1,1,2,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,17.37409,65.45266,14.66694,23.15062,31.88893,1.84318,0.30124,18.45062,26.55936,8.19614,25.64295,87.65246,60.29404,82.56787,127.04228,98.84581,126.16868,126.16868,1.16799,15.69881,11.29253,24.75996,Ciudad de México,Álvaro Obregón,Cuauhtlamila,19.325176,99.272475,2728
090120344,01/08/2022,,,,Rural,,1,1,2,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,13.67689,78.12053,14.97279,25.19497,31.12924,1.49934,0.34132,17.71323,25.99687,8.01301,21.12641,95.66623,55.00055,82.40519,114.73162,96.16874,122.48131,122.48131,1.33495,14.21571,6.87518,30.42931,Ciudad de México,Tlalpan,Tenoxtitla,19.188889,99.174166,2918
090130153,01/08/2022,,,,Rural,,1,1,2,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,16.35917,67.01497,15.12566,25.77767,30.78806,1.50714,0.34324,18.10964,27.2001,8.43785,24.35099,90.61514,55.70378,83.64875,115.04059,106.93291,133.51603,133.51603,1.483,13.81745,10.17605,24.60825,Ciudad de México,Xochimilco,Ahuatitla,19.218828,99.111417,2410
090110131,01/08/2022,,,,Rural,,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.81691,62.73516,15.85094,26.30348,30.01821,1.413,0.33197,16.9158,24.51497,7.22799,25.14596,87.8577,57.21445,81.73274,105.76254,93.59761,118.19402,118.19402,1.60078,10.79625,10.78602,21.94845,Ciudad de México,Tláhuac,Tempiluli,19.275833,99.026388,2237
090130235,01/08/2022,,,,Rural,,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.76033,63.56547,15.62723,26.18961,30.66083,1.42278,0.32455,16.56537,25.04325,7.51543,25.02871,88.2017,57.91192,83.89115,108.26561,96.32549,120.89982,120.89982,1.51266,11.18444,10.67615,22.56965,Ciudad de México,Xochimilco,Ninguno,19.233889,99.054722,2347
090080095,01/08/2022,0,0,0,Rural,0,0,2,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,16.76854,65.67851,14.43671,23.78827,31.88404,1.43764,0.33118,16.77312,23.65634,7.04325,24.91297,89.07065,53.80119,78.7822,113.79565,78.35772,103.69049,103.69049,1.10909,12.95485,10.56408,24.43624,Ciudad de México,La Magdalena Contreras,La Escondida,19.247384,99.254385,3019
090120104,01/08/2022,0,0,0,Rural,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.10343,76.38565,15.09071,25.3222,30.57242,1.57538,0.33767,17.99936,27.33944,8.70545,21.65217,94.80314,56.14628,84.39618,114.7635,105.89976,132.90605,132.90605,1.41082,15.2672,7.39246,29.6618,Ciudad de México,Tlalpan,La Cima Uno [Campamento Forestal],19.105169,99.194914,3031
090110138,01/08/2022,0,0,0,Rural,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16.55907,63.33596,16.78825,26.40821,30.82105,1.53434,0.38455,19.83133,29.04483,8.93523,25.43076,91.82806,58.3973,82.44972,115.73827,121.7989,153.12063,153.12063,1.86702,14.53762,10.28087,21.58402,Ciudad de México,Tláhuac,Monserrat (Arenales Oaxaca),19.316111,99.017777,2328
090080090,01/08/2022,0,0,0,Rural,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16.78582,65.59778,14.28773,23.21864,31.13161,1.6359,0.31926,17.95191,25.62441,7.79437,24.9731,88.51584,55.18338,79.08681,117.85643,93.10114,119.86267,119.86267,1.18795,14.83091,10.58858,24.65816,Ciudad de México,La Magdalena Contreras,Tercer Dinamo,19.281389,99.278409,2805
090040068,01/08/2022,0,0,0,Rural,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15.9926,67.15835,13.98175,22.42957,30.41136,1.83292,0.30318,18.67796,27.01301,8.39507,24.0334,88.64649,57.20073,80.07571,119.54306,105.76141,133.80884,133.80884,1.22052,15.21357,9.73096,25.8576,Ciudad de México,Cuajimalpa de Morelos,Convento del Desierto de los Leones,19.313611,99.310278,2977
090110125,01/08/2022,0,0,0,Rural,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16.90769,63.2126,16.28068,26.43757,30.32886,1.53648,0.37565,19.82433,29.12903,9.00289,25.42971,90.71616,57.32092,82.17541,115.49828,120.11944,150.58566,150.58566,1.81674,14.27174,10.84397,22.00697,Ciudad de México,Tláhuac,Mina Texcocatitla,19.311196,99.031394,2282
090120278,01/08/2022,3,,,Rural,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.91449,68.87882,14.69638,24.52604,31.69301,1.43247,0.33776,16.99163,24.23696,7.30875,23.81739,91.00843,54.11206,80.40602,113.51839,82.78213,108.26069,108.26069,1.18268,13.1995,9.57933,25.86649,Ciudad de México,Tlalpan,José María Morelos,19.210171,99.221319,3049
090120371,01/08/2022,3,,,Rural,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15.4321,70.83857,14.78865,24.76984,31.59638,1.4414,0.33973,17.1655,24.60285,7.45385,23.22888,92.05475,54.24361,80.88301,113.79162,85.59851,111.23182,111.23182,1.21968,13.39967,9.00131,26.78278,Ciudad de México,Tlalpan,San Agustín,19.20543,99.20315,2946
090100215,01/08/2022,3,2,1,Rural,3,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17.163,65.37014,14.51642,23.21587,31.45645,1.78841,0.30969,18.39427,26.38586,8.09342,25.41205,87.91698,57.94518,80.97022,123.40966,98.58575,125.94206,125.94206,1.19421,15.65997,11.03342,24.60659,Ciudad de México,Álvaro Obregón,Tiximaloya,19.312642,99.276543,2884
090120434,01/08/2022,4,,,Rural,2,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16.11493,68.07092,14.65719,24.42225,31.78322,1.42179,0.33701,16.86763,23.98927,7.20588,24.06445,90.58794,54.01492,80.12815,113.32805,80.92729,106.28304,106.28304,1.16133,13.01413,9.81677,25.49717,Ciudad de México,Tlalpan,La Loma,19.215096,99.226887,3115
090040071,01/08/2022,7,,,Rural,2,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13.91936,71.45165,12.52612,19.54353,28.19487,1.58579,0.26495,18.82693,27.45398,8.66212,21.83754,90.4469,54.7082,74.12446,107.76151,108.67002,136.68925,136.68925,1.08288,11.95786,7.2277,29.23724,Ciudad de México,Cuajimalpa de Morelos,Cola de Pato,19.30384,99.339958,3128
090120207,01/08/2022,8,,,Rural,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.66814,66.20161,14.68822,24.57295,32.78038,1.26534,0.34062,15.76193,21.95338,6.38379,24.72755,89.86866,53.00937,78.83668,110.91248,66.20973,90.27311,90.27311,1.02965,10.89505,10.46223,24.31938,Ciudad de México,Tlalpan,Camino Viejo a San Andrés,19.239314,99.191192,2757
090090159,01/08/2022,13,5,8,Rural,3,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16.47047,65.65574,15.92676,26.08834,31.80883,1.42388,0.31651,15.94257,26.29595,8.16863,24.76182,89.51216,59.90805,87.83288,111.55136,102.62584,128.25828,128.25828,1.41558,11.5757,10.21805,23.88462,Ciudad de México,Milpa Alta,Cuatlixco,19.194846,99.063764,2543
090130165,01/08/2022,18,10,8,Rural,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15.14225,72.20984,15.21108,25.67634,30.94278,1.50983,0.34043,17.83319,26.97925,8.40585,22.90841,92.95463,56.06222,84.12266,114.79981,104.46156,131.07215,131.07215,1.43684,14.03301,8.66744,27.36916,Ciudad de México,Xochimilco,Cacalco (Tepextenco),19.19448,99.124729,2639
090040062,01/08/2022,29,15,14,Rural,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.59804,72.28259,12.29955,19.03677,27.78257,1.5419,0.25624,18.85761,27.53196,8.70512,21.50134,90.76526,54.43449,73.1379,105.58738,109.26619,137.30851,137.30851,1.04694,11.21367,6.83757,29.92955,Ciudad de México,Cuajimalpa de Morelos,Los Campesinos [Rancho],19.305,99.344662,3056
090090271,01/08/2022,34,17,17,Rural,11,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16.31458,64.60723,17.35846,26.05949,39.21245,1.15255,0.21269,8.21436,26.21591,8.38801,25.50157,88.75512,69.00508,102.51529,114.8134,102.88386,127.96271,127.96271,0.83543,5.24461,9.57458,23.49479,Ciudad de México,Milpa Alta,San Miguel (Tecoxomayehualtitla),19.167134,99.00562,2782
090080106,01/08/2022,37,20,17,Rural,9,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17.25931,64.81673,14.44726,23.30258,31.50003,1.68384,0.31703,18.05715,25.70177,7.75494,25.58299,87.97837,55.79393,79.22188,120.818,93.15641,120.06357,120.06357,1.17788,15.30994,11.08604,24.16205,Ciudad de México,La Magdalena Contreras,Prolongación Ermitaño,19.300859,99.267322,2744
